system:index,date,max_temp_C,.geo
0,2005-01-01,28.580508148229054,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2005-01-02,29.146734550187805,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2005-01-03,30.21580076912384,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2005-01-04,30.093046842663522,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2005-01-05,28.44691136311503,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2005-01-06,27.174537151650256,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2005-01-07,25.133484446663434,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2005-01-08,25.499905821113327,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2005-01-09,26.2025951996266,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2005-01-10,25.93888515090499,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2005-01-11,25.065042881061025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2005-01-12,26.03210779241335,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,2005-01-13,27.41643007439682,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2005-01-14,28.243240672677356,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2005-01-15,30.05428532183197,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2005-01-16,29.69941847072674,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2005-01-17,28.688837484278785,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2005-01-18,27.974817102578648,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2005-01-19,29.28465533849097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2005-01-20,29.728017643986888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2005-01-21,30.281382860243927,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2005-01-22,26.81188391346297,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2005-01-23,29.702436905293638,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2005-01-24,31.551757290598328,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2005-01-25,33.5541611175478,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2005-01-26,36.62495010548362,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2005-01-27,35.51301754341084,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2005-01-28,33.52254412197448,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2005-01-29,33.54143054993369,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2005-01-30,34.1934850427489,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2005-01-31,35.170414894974854,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,2005-02-01,34.555332590719146,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2005-02-02,36.45281058215986,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2005-02-03,37.85453126593051,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2005-02-04,37.909902855427696,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2005-02-05,37.68040698251702,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,2005-02-06,36.56223226799129,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2005-02-07,36.94164611198212,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,2005-02-08,35.67375198679304,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,2005-02-09,35.740694933639816,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,2005-02-10,37.063439893852596,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,2005-02-11,37.35222948919165,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,2005-02-12,36.57051933594703,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,2005-02-13,33.66253458936253,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2005-02-14,32.23437459103833,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,2005-02-15,33.573488843715026,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,2005-02-16,36.52629165560254,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,2005-02-17,38.081438345885,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2005-02-18,39.47812304673236,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2005-02-19,39.86350147230971,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2005-02-20,36.742398389898796,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,2005-02-21,35.92473894571769,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,2005-02-22,36.35738295944092,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2005-02-23,38.32702495365422,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,2005-02-24,39.11459082620918,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,2005-02-25,35.6987500145039,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2005-02-26,37.61050138157727,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2005-02-27,38.39428236113947,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,2005-02-28,39.2553562165793,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,2005-03-01,40.72651149391621,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,2005-03-02,38.63402246906921,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,2005-03-03,40.10873031586493,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,2005-03-04,38.705760806908096,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2005-03-05,41.611062342692435,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,2005-03-06,40.46791965438554,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,2005-03-07,39.3965218960473,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2005-03-08,39.99231880880492,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,2005-03-09,40.38374789408504,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,2005-03-10,41.29199850738493,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2005-03-11,39.95489049123152,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,2005-03-12,39.00887770970419,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2005-03-13,37.87552284208032,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,2005-03-14,36.479546673324855,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,2005-03-15,39.37856634338406,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2005-03-16,40.45178534251782,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2005-03-17,40.379626760865484,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2005-03-18,40.0282731047669,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2005-03-19,40.26693678745559,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2005-03-20,39.006667247931254,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2005-03-21,40.24670344294397,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2005-03-22,39.978063432242486,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2005-03-23,40.862564302094526,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,2005-03-24,39.933289092553956,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2005-03-25,41.51016446489932,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2005-03-26,41.45015645638302,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2005-03-27,41.41667853646306,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2005-03-28,41.202194476601335,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2005-03-29,41.17898897914794,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2005-03-30,40.98332046847612,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2005-03-31,41.10064585633349,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2005-04-01,41.120150494101864,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2005-04-02,40.69256736360084,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2005-04-03,40.96604533773202,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2005-04-04,41.634654588331564,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2005-04-05,41.746191408627716,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2005-04-06,41.80412730093269,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2005-04-07,41.743291572954234,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2005-04-08,40.98088392459052,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2005-04-09,41.24197386625357,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2005-04-10,40.69138601709539,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2005-04-11,41.15882503924133,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2005-04-12,42.12829241631885,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,2005-04-13,41.959493943657655,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2005-04-14,42.98144640147944,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2005-04-15,41.758971051645986,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2005-04-16,42.3205893706384,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2005-04-17,41.9409851751859,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2005-04-18,41.360971051503334,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2005-04-19,40.712332363745396,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2005-04-20,39.57693841188951,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2005-04-21,41.08062892864781,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2005-04-22,42.23869880227483,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2005-04-23,41.526968837926795,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2005-04-24,41.369586959143426,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2005-04-25,42.140764285935774,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2005-04-26,41.14878861977522,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2005-04-27,39.891647803704494,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2005-04-28,41.21422780017982,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2005-04-29,38.7336688586697,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2005-04-30,41.561963131959985,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2005-05-01,39.28959267723642,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2005-05-02,38.1917688955999,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2005-05-03,36.97878593322971,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2005-05-04,36.51101067085699,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2005-05-05,33.54627860068906,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2005-05-06,33.863943139058804,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2005-05-07,38.22834811238499,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2005-05-08,39.98357354324992,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2005-05-09,36.85191207428041,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2005-05-10,39.374300801507914,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2005-05-11,40.61663288254661,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2005-05-12,42.58619055218583,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2005-05-13,40.192841237168146,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2005-05-14,40.228532668241165,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2005-05-15,41.381393291145,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2005-05-16,40.74795657173876,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2005-05-17,40.73817937930458,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2005-05-18,42.15846222244819,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2005-05-19,42.36536057772787,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2005-05-20,41.04389918661325,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2005-05-21,41.77249555777242,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2005-05-22,40.80932011591308,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2005-05-23,40.0323271991773,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2005-05-24,41.5051939455693,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2005-05-25,41.07825989910822,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2005-05-26,40.55755891759063,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2005-05-27,39.831737262412304,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2005-05-28,39.1231754138027,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2005-05-29,37.83667664002205,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2005-05-30,37.787502668950665,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2005-05-31,34.492505944448574,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2005-06-01,34.66839127757926,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2005-06-02,37.15317230878475,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2005-06-03,38.16277508024212,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2005-06-04,32.691776807344446,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2005-06-05,36.315743008038886,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,2005-06-06,37.94993283517362,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2005-06-07,38.003897281374826,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,2005-06-08,34.507519980632374,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2005-06-09,34.78370518017525,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,2005-06-10,37.52890213898385,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2005-06-11,38.12555753843861,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2005-06-12,35.920137942306376,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2005-06-13,36.03435085223817,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2005-06-14,38.54498739328005,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2005-06-15,37.63776757151508,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,2005-06-16,36.75591840220188,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2005-06-17,36.19479556289872,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,2005-06-18,33.82538897607596,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2005-06-19,33.87677713594043,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2005-06-20,34.6976139807172,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2005-06-21,35.42955810760869,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2005-06-22,36.79516073241049,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,2005-06-23,39.440768508703115,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2005-06-24,34.52128865710486,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2005-06-25,34.196435433935015,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2005-06-26,35.55850304253243,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2005-06-27,32.72306852381568,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,2005-06-28,34.48625758623958,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,2005-06-29,34.385374152878654,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2005-06-30,33.739198169477945,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2005-07-01,34.45272167459929,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,2005-07-02,32.91297190494934,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2005-07-03,33.54359796373217,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2005-07-04,34.939457661621695,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,2005-07-05,34.40449462819297,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2005-07-06,34.759004238174754,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2005-07-07,33.2639281667807,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2005-07-08,33.53293548809867,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2005-07-09,33.198137933176056,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2005-07-10,28.625051329448922,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2005-07-11,32.62588733514091,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,2005-07-12,34.458349231323226,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,2005-07-13,32.97750613276117,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2005-07-14,31.36597378251155,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2005-07-15,32.00267237569278,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,2005-07-16,34.52999321076025,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,2005-07-17,30.708342056660815,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2005-07-18,31.57617021775406,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,2005-07-19,33.73850755918154,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2005-07-20,34.45891827656504,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2005-07-21,32.50342538831392,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2005-07-22,31.33954022195401,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2005-07-23,34.429799918103065,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2005-07-24,36.400858804118016,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2005-07-25,35.402329901177765,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2005-07-26,34.516950673131966,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2005-07-27,36.46863642515357,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2005-07-28,34.793261693784345,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2005-07-29,33.2518858436671,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2005-07-30,33.50234253143683,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2005-07-31,32.12670121648039,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2005-08-01,33.31371175233245,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2005-08-02,33.45608885601241,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2005-08-03,34.51393302914511,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2005-08-04,34.78297033306224,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2005-08-05,35.83283500359318,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2005-08-06,34.668862255231694,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2005-08-07,32.21023881271004,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2005-08-08,33.61333687116911,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2005-08-09,31.464111388755985,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2005-08-10,33.28223394045444,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2005-08-11,33.9697109066377,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2005-08-12,30.39025500973332,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2005-08-13,32.50562877647602,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2005-08-14,33.29328573811693,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2005-08-15,31.618929808809476,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2005-08-16,29.88264673498295,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2005-08-17,26.196688698923555,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2005-08-18,30.204218290155893,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2005-08-19,30.997597791064724,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2005-08-20,32.74686982140361,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2005-08-21,33.214560884030654,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2005-08-22,34.61064896444242,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2005-08-23,32.27289748152826,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2005-08-24,32.489725456639064,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2005-08-25,32.81350895963761,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2005-08-26,32.63402002005436,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2005-08-27,32.09952311974631,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2005-08-28,34.309077663443965,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2005-08-29,30.53268956421044,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2005-08-30,30.42400369439836,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2005-08-31,31.404323102046817,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2005-09-01,29.65668263273759,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2005-09-02,30.920258835665138,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2005-09-03,29.11454239277978,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2005-09-04,32.76081691930675,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2005-09-05,33.13609784865225,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2005-09-06,31.509305764210595,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2005-09-07,32.84289262605914,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2005-09-08,31.103875839417697,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2005-09-09,35.974994840425076,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2005-09-10,35.72574259836388,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2005-09-11,35.33750050763563,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2005-09-12,35.31655063012441,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2005-09-13,36.01752988297422,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2005-09-14,36.764161934757894,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2005-09-15,37.151090509454086,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,2005-09-16,37.35900209707004,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2005-09-17,37.38996280421997,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,2005-09-18,37.416564300620365,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2005-09-19,38.0871743903998,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2005-09-20,33.89167929613319,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,2005-09-21,33.74595848472845,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,2005-09-22,35.33487326752413,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,2005-09-23,36.04169479982373,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,2005-09-24,32.87448435873666,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,2005-09-25,33.75790230632528,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2005-09-26,35.86346391678602,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2005-09-27,33.84329896041938,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,2005-09-28,35.845806293911096,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2005-09-29,37.04489592376463,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,2005-09-30,38.10589501054363,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,2005-10-01,34.89760612009285,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,2005-10-02,31.77494038194363,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2005-10-03,32.101181934982336,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2005-10-04,33.552922456962044,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,2005-10-05,36.01790163986037,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,2005-10-06,38.5016396641778,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,2005-10-07,35.56859385152715,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2005-10-08,36.74000532791503,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,2005-10-09,36.88236425419845,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,2005-10-10,37.150082353473806,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2005-10-11,36.75830248842737,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,2005-10-12,38.722650580411795,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,2005-10-13,38.55838002114619,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2005-10-14,37.844564060854665,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2005-10-15,37.955233293866975,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,2005-10-16,37.71309099958993,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2005-10-17,38.272255126334954,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,2005-10-18,37.12515222648262,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,2005-10-19,37.41897977227875,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2005-10-20,37.00296489030509,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,2005-10-21,37.8955294506161,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,2005-10-22,36.53053989982534,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,2005-10-23,37.34249221807704,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2005-10-24,36.872870606562515,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2005-10-25,36.88867602524799,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2005-10-26,36.337292222490035,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,2005-10-27,36.48598213745643,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,2005-10-28,37.16331924301763,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2005-10-29,36.794323127725804,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2005-10-30,36.74830906938201,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2005-10-31,37.073188863174,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,2005-11-01,36.83978010057989,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2005-11-02,35.811805640095486,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2005-11-03,36.76890468976358,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,2005-11-04,35.59287500147419,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2005-11-05,35.65312995033876,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2005-11-06,35.151018531005796,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2005-11-07,34.99868273435982,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,2005-11-08,35.25434694308739,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2005-11-09,35.1360088519285,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2005-11-10,34.50169334040111,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2005-11-11,34.094320366045494,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,2005-11-12,33.87605311917946,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2005-11-13,34.57006730249435,"{""type"":""MultiPoint"",""coordinates"":[]}"
